TIME,CH1,CH2
2.16E+00,0.12,0.12
2.16E+00,0.12,0.2
2.16E+00,0.04,0.2
2.16E+00,0.04,0.2
2.16E+00,0.12,0.12
2.16E+00,0.04,0.12
2.16E+00,0.12,0.2
2.16E+00,0.12,0.12
2.16E+00,0.04,0.12
2.16E+00,0.12,0.12
2.16E+00,0.04,0.12
2.16E+00,0.04,0.12
2.16E+00,0.04,0.12
2.16E+00,0.04,0.2
2.16E+00,0.04,0.12
2.16E+00,0.04,0.2
2.16E+00,0.04,0.12
2.16E+00,0.12,0.2
2.16E+00,0.04,0.12
2.16E+00,0.04,0.2
2.16E+00,0.12,0.2
2.16E+00,0.04,0.2
2.16E+00,0.12,0.2
2.16E+00,0.04,0.12
2.16E+00,0.04,0.2
2.16E+00,0.04,0.12
2.16E+00,0.04,0.2
2.16E+00,0.12,0.12
2.16E+00,0.04,0.12
2.16E+00,0.04,0.2
2.16E+00,0.12,0.12
2.16E+00,0.04,0.12
2.16E+00,0.04,0.2
2.16E+00,0.04,0.12
2.16E+00,0.12,0.2
2.16E+00,0.12,0.2
2.16E+00,0.04,0.2
2.16E+00,0.12,0.12
2.16E+00,0.04,0.12
2.16E+00,0.04,0.2
2.16E+00,0.12,0.2
2.16E+00,0.04,0.2
2.16E+00,0.12,0.12
2.16E+00,0.12,0.2
2.16E+00,0.04,0.2
2.16E+00,0.04,0.12
2.16E+00,0.12,0.12
2.16E+00,0.04,0.12
2.16E+00,0.12,0.2
2.16E+00,0.04,0.2
2.16E+00,0.12,0.2
2.16E+00,0.12,0.12
2.16E+00,0.04,0.12
2.16E+00,0.04,0.2
2.16E+00,0.04,0.12
2.16E+00,0.04,0.2
2.16E+00,0.12,0.2
2.16E+00,0.12,0.2
2.16E+00,0.12,0.2
2.16E+00,0.04,0.12
2.16E+00,0.04,0.12
2.16E+00,0.04,0.12
2.16E+00,0.04,0.2
2.16E+00,0.04,0.2
2.16E+00,0.04,0.12
2.16E+00,0.04,0.12
2.16E+00,0.04,0.12
2.16E+00,0.12,0.12
2.16E+00,0.04,0.2
2.16E+00,0.12,0.12
2.16E+00,0.12,0.12
2.16E+00,0.04,0.2
2.16E+00,0.12,0.2
2.16E+00,0.12,0.2
2.16E+00,0.12,0.12
2.16E+00,0.04,0.12
2.16E+00,0.12,0.2
2.16E+00,0.04,0.12
2.16E+00,0.04,0.12
2.16E+00,0.04,0.12
2.16E+00,0.12,0.12
2.17E+00,0.04,0.2
2.17E+00,0.04,0.12
2.17E+00,0.04,0.2
2.17E+00,0.04,0.2
2.17E+00,0.04,0.2
2.17E+00,0.04,0.12
2.17E+00,0.12,0.2
2.17E+00,0.04,0.12
2.17E+00,0.04,0.2
2.17E+00,0.04,0.12
2.17E+00,0.12,0.12
2.17E+00,0.12,0.2
2.17E+00,0.04,0.12
2.17E+00,0.12,0.2
2.17E+00,0.04,0.12
2.17E+00,0.12,0.12
2.17E+00,0.12,0.12
2.17E+00,0.12,0.12
2.17E+00,0.04,0.2
2.17E+00,0.12,0.2
2.17E+00,0.12,0.12
2.17E+00,0.12,0.2
2.17E+00,0.04,0.2
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.17E+00,0.04,0.2
2.17E+00,0.04,0.2
2.17E+00,0.12,0.12
2.17E+00,0.04,0.2
2.17E+00,0.12,0.12
2.17E+00,0.12,0.2
2.17E+00,0.04,0.2
2.17E+00,0.04,0.2
2.17E+00,0.04,0.2
2.17E+00,0.04,0.12
2.17E+00,0.04,0.2
2.17E+00,0.04,0.2
2.17E+00,0.04,0.2
2.17E+00,0.04,0.12
2.17E+00,0.04,0.2
2.17E+00,0.12,0.2
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.17E+00,0.12,0.2
2.17E+00,0.12,0.12
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.17E+00,0.12,0.12
2.17E+00,0.04,0.12
2.17E+00,0.12,0.2
2.17E+00,0.12,0.12
2.17E+00,0.12,0.2
2.17E+00,0.12,0.12
2.17E+00,0.04,0.12
2.17E+00,0.12,0.2
2.17E+00,0.04,0.2
2.17E+00,0.04,0.2
2.17E+00,0.04,0.2
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.17E+00,0.04,0.2
2.17E+00,0.04,0.2
2.17E+00,0.04,0.2
2.17E+00,0.12,0.2
2.17E+00,0.04,0.12
2.17E+00,0.12,0.2
2.17E+00,0.12,0.2
2.17E+00,0.12,0.2
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.17E+00,0.04,0.2
2.17E+00,0.04,0.2
2.17E+00,0.12,0.2
2.17E+00,0.12,0.12
2.17E+00,0.12,0.2
2.17E+00,0.12,0.12
2.17E+00,0.12,0.12
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.17E+00,0.12,0.2
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.17E+00,0.12,0.12
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.17E+00,0.04,0.2
2.17E+00,0.04,0.2
2.17E+00,0.04,0.2
2.17E+00,0.12,0.12
2.17E+00,0.12,0.2
2.17E+00,0.12,0.12
2.17E+00,0.04,0.12
2.17E+00,0.12,0.2
2.17E+00,0.04,0.12
2.17E+00,0.04,0.2
2.17E+00,0.04,0.2
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.17E+00,0.04,0.2
2.17E+00,0.04,0.12
2.17E+00,0.12,0.12
2.17E+00,0.04,0.12
2.17E+00,0.12,0.2
2.17E+00,0.12,0.2
2.17E+00,0.04,0.2
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.17E+00,0.12,0.12
2.17E+00,0.12,0.2
2.17E+00,0.04,0.12
2.17E+00,0.12,0.12
2.17E+00,0.12,0.12
2.17E+00,0.04,0.2
2.17E+00,0.04,0.12
2.17E+00,0.12,0.12
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.17E+00,0.04,0.12
2.18E+00,0.04,0.12
2.18E+00,0.12,0.2
2.18E+00,0.12,0.12
2.18E+00,0.04,0.12
2.18E+00,0.12,0.12
2.18E+00,0.12,0.12
2.18E+00,0.04,0.2
2.18E+00,0.12,0.12
2.18E+00,0.12,0.2
2.18E+00,0.12,0.2
2.18E+00,0.12,0.12
2.18E+00,0.12,0.2
2.18E+00,0.12,0.12
2.18E+00,0.12,0.2
2.18E+00,0.04,0.12
2.18E+00,0.12,0.12
2.18E+00,0.12,0.12
2.18E+00,0.12,0.2
2.18E+00,0.04,0.12
2.18E+00,0.04,0.2
2.18E+00,0.04,0.2
2.18E+00,0.12,0.12
2.18E+00,0.04,0.2
2.18E+00,0.12,0.2
2.18E+00,0.04,0.12
2.18E+00,0.04,0.12
2.18E+00,0.04,0.12
2.18E+00,0.04,0.2
2.18E+00,0.12,0.12
2.18E+00,0.04,0.12
2.18E+00,0.04,0.2
2.18E+00,0.04,0.12
2.18E+00,0.12,0.12
2.18E+00,0.04,0.2
2.18E+00,0.04,0.12
2.18E+00,0.12,0.12
2.18E+00,0.04,0.12
2.18E+00,0.04,0.2
2.18E+00,0.04,0.12
2.18E+00,0.04,0.12
2.18E+00,0.12,0.12
2.18E+00,0.12,0.2
2.18E+00,0.12,0.12
2.18E+00,0.12,0.2
2.18E+00,0.12,0.12
2.18E+00,0.12,0.2
2.18E+00,0.04,0.12
2.18E+00,0.04,0.12
2.18E+00,0.04,0.12
2.18E+00,0.04,0.12
2.18E+00,0.04,0.12
2.18E+00,0.04,0.12
2.18E+00,0.12,0.12
2.18E+00,0.04,0.12
2.18E+00,0.04,0.12
2.18E+00,0.12,0.12
2.18E+00,0.04,0.2
2.18E+00,0.04,0.2
2.18E+00,0.04,0.12
2.18E+00,0.12,0.12
2.18E+00,0.12,0.12
2.18E+00,0.04,0.2
2.18E+00,0.12,0.12
2.18E+00,0.04,0.12
2.18E+00,0.12,0.12
2.18E+00,0.12,0.2
2.18E+00,0.04,0.2
2.18E+00,0.12,0.2
2.18E+00,0.04,0.2
2.18E+00,0.04,0.2
2.18E+00,0.04,0.12
2.18E+00,0.12,0.12
2.18E+00,0.04,0.12
2.18E+00,0.04,0.2
2.18E+00,0.04,0.2
2.18E+00,0.12,0.12
2.18E+00,0.12,0.2
2.18E+00,0.12,0.12
2.18E+00,0.04,0.12
2.18E+00,0.12,0.2
2.18E+00,0.04,0.12
2.18E+00,0.04,0.2
2.18E+00,0.04,0.12
2.18E+00,0.12,0.2
2.18E+00,0.04,0.12
2.18E+00,0.04,0.12
2.18E+00,0.04,0.2
2.18E+00,0.12,0.12
2.18E+00,0.12,0.12
2.18E+00,0.12,0.12
2.18E+00,0.12,0.2
2.18E+00,0.04,0.12
2.18E+00,0.12,0.2
2.18E+00,0.04,0.2
2.18E+00,0.04,0.12
2.18E+00,0.04,0.2
2.18E+00,0.04,0.12
2.18E+00,0.04,0.2
2.18E+00,0.04,0.2
2.18E+00,0.12,0.2
2.18E+00,0.12,0.2
2.18E+00,0.04,0.12
2.18E+00,0.04,0.12
2.18E+00,0.04,0.2
2.18E+00,0.12,0.12
2.18E+00,0.04,0.2
2.18E+00,0.12,0.2
2.18E+00,0.12,0.2
2.18E+00,0.04,0.2
2.18E+00,0.04,0.12
2.18E+00,0.04,0.12
2.18E+00,0.12,0.12
2.18E+00,0.12,0.2
2.18E+00,0.12,0.12
2.18E+00,0.12,0.2
2.18E+00,0.04,0.12
2.18E+00,0.12,0.12
2.18E+00,0.04,0.12
2.18E+00,0.04,0.12
2.18E+00,0.04,0.2
2.18E+00,0.12,0.12
2.18E+00,0.04,0.2
2.18E+00,0.04,0.2
2.18E+00,0.12,0.2
2.18E+00,0.12,0.2
2.19E+00,0.04,0.12
2.19E+00,0.04,0.2
2.19E+00,0.12,0.12
2.19E+00,0.04,0.12
2.19E+00,0.12,0.12
2.19E+00,0.04,0.12
2.19E+00,0.04,0.12
2.19E+00,0.04,0.12
2.19E+00,0.04,0.12
2.19E+00,0.04,0.12
2.19E+00,0.12,0.12
2.19E+00,0.04,0.12
2.19E+00,0.04,0.12
2.19E+00,0.04,0.2
2.19E+00,0.12,0.12
2.19E+00,0.04,0.2
2.19E+00,0.12,0.2
2.19E+00,0.12,0.2
2.19E+00,0.12,0.2
2.19E+00,0.04,0.2
2.19E+00,0.12,0.2
2.19E+00,0.04,0.12
2.19E+00,0.04,0.2
2.19E+00,0.04,0.12
2.19E+00,0.04,0.12
2.19E+00,0.04,0.12
2.19E+00,0.04,0.2
2.19E+00,0.12,0.2
2.19E+00,0.12,0.12
2.19E+00,0.12,0.12
2.19E+00,0.12,0.2
2.19E+00,0.04,0.12
2.19E+00,0.12,0.2
2.19E+00,0.04,0.12
2.19E+00,0.12,0.2
2.19E+00,0.04,0.12
2.19E+00,0.12,0.12
2.19E+00,0.12,0.12
2.19E+00,0.04,0.12
2.19E+00,0.04,0.12
2.19E+00,0.12,0.2
2.19E+00,0.04,0.2
2.19E+00,0.04,0.12
2.19E+00,0.12,0.12
2.19E+00,0.04,0.12
2.19E+00,0.12,0.12
2.19E+00,0.12,0.12
2.19E+00,0.12,0.12
2.19E+00,0.12,0.12
2.19E+00,0.04,0.12
2.19E+00,0.12,0.2
2.19E+00,0.12,0.12
2.19E+00,0.04,0.12
2.19E+00,0.12,0.2
2.19E+00,0.04,0.12
2.19E+00,0.04,0.12
2.19E+00,0.12,0.2
2.19E+00,0.04,0.12
2.19E+00,0.12,0.12
2.19E+00,0.12,0.12
2.19E+00,0.04,0.2
2.19E+00,0.04,0.12
2.19E+00,0.12,0.12
2.19E+00,0.04,0.2
2.19E+00,0.04,0.12
2.19E+00,0.12,0.2
2.19E+00,0.12,0.2
2.19E+00,0.04,0.12
2.19E+00,0.12,0.2
2.19E+00,0.04,0.12
2.19E+00,0.04,0.12
2.19E+00,0.12,0.2
2.19E+00,0.04,0.2
2.19E+00,0.12,0.12
2.19E+00,0.12,0.12
2.19E+00,0.04,0.2
2.19E+00,0.04,0.2
2.19E+00,0.04,0.2
2.19E+00,0.04,0.12
2.19E+00,0.12,0.2
2.19E+00,0.04,0.12
2.19E+00,0.04,0.2
2.19E+00,0.12,0.2
2.19E+00,0.04,0.2
2.19E+00,0.12,0.12
2.19E+00,0.12,0.2
2.19E+00,0.12,0.2
2.19E+00,0.04,0.2
2.19E+00,0.04,0.12
2.19E+00,0.12,0.2
2.19E+00,0.12,0.12
2.19E+00,0.04,0.2
2.19E+00,0.12,0.12
2.19E+00,0.12,0.12
2.19E+00,0.04,0.2
2.19E+00,0.12,0.2
2.19E+00,0.04,0.12
2.19E+00,0.04,0.12
2.19E+00,0.12,0.12
2.19E+00,0.04,0.12
2.19E+00,0.12,0.12
2.19E+00,0.12,0.12
2.19E+00,0.04,0.2
2.19E+00,0.12,0.2
2.19E+00,0.12,0.2
2.19E+00,0.12,0.12
2.19E+00,0.04,0.12
2.19E+00,0.12,0.12
2.19E+00,0.04,0.2
2.19E+00,0.12,0.2
2.19E+00,0.04,0.2
2.19E+00,0.04,0.12
2.19E+00,0.04,0.2
2.19E+00,0.12,0.2
2.19E+00,0.12,0.12
2.19E+00,0.04,0.2
2.19E+00,0.04,0.12
2.19E+00,0.04,0.12
2.19E+00,0.04,0.12
2.19E+00,0.04,0.2
2.19E+00,0.12,0.2
2.19E+00,0.12,0.12
2.19E+00,0.04,0.12
2.19E+00,0.04,0.2
2.19E+00,0.04,0.12
2.20E+00,0.04,0.12
2.20E+00,0.12,0.12
2.20E+00,0.04,0.2
2.20E+00,0.04,0.2
2.20E+00,0.12,0.12
2.20E+00,0.12,0.12
2.20E+00,0.04,0.12
2.20E+00,0.04,0.12
2.20E+00,0.04,0.2
2.20E+00,0.04,0.2
2.20E+00,0.12,0.2
2.20E+00,0.04,0.12
2.20E+00,0.04,0.12
2.20E+00,0.04,0.2
2.20E+00,0.04,0.12
2.20E+00,0.12,0.12
2.20E+00,0.04,0.2
2.20E+00,0.12,0.2
2.20E+00,0.04,0.2
2.20E+00,0.04,0.12
2.20E+00,0.12,0.2
2.20E+00,0.12,0.12
2.20E+00,0.04,0.2
2.20E+00,0.04,0.2
2.20E+00,0.12,0.2
2.20E+00,0.04,0.12
2.20E+00,0.04,0.12
2.20E+00,0.04,0.12
2.20E+00,0.12,0.12
2.20E+00,0.12,0.12
2.20E+00,0.12,0.12
2.20E+00,0.12,0.2
2.20E+00,0.04,0.2
2.20E+00,0.04,0.12
2.20E+00,0.12,0.12
2.20E+00,0.04,0.2
2.20E+00,0.04,0.2
2.20E+00,0.12,0.2
2.20E+00,0.04,0.2
2.20E+00,0.04,0.2
2.20E+00,0.04,0.2
2.20E+00,0.12,0.2
2.20E+00,0.04,0.2
2.20E+00,0.04,0.12
2.20E+00,0.04,0.2
2.20E+00,0.12,0.12
2.20E+00,0.04,0.2
2.20E+00,0.04,0.12
2.20E+00,0.12,0.12
2.20E+00,0.04,0.12
2.20E+00,0.04,0.12
2.20E+00,0.12,0.2
2.20E+00,0.04,0.12
2.20E+00,0.04,0.12
2.20E+00,0.04,0.12
2.20E+00,0.04,0.12
2.20E+00,0.12,0.12
2.20E+00,0.04,0.12
2.20E+00,0.12,0.2
2.20E+00,0.12,0.2
2.20E+00,0.04,0.12
2.20E+00,0.12,0.12
2.20E+00,0.04,0.2
2.20E+00,0.12,0.2
2.20E+00,0.04,0.12
2.20E+00,0.04,0.12
2.20E+00,0.04,0.12
2.20E+00,0.12,0.12
2.20E+00,0.12,0.2
2.20E+00,0.04,0.2
2.20E+00,0.04,0.2
2.20E+00,0.12,0.12
2.20E+00,0.04,0.2
2.20E+00,0.12,0.12
2.20E+00,0.04,0.2
2.20E+00,0.12,0.12
2.20E+00,0.12,0.2
2.20E+00,0.12,0.12
2.20E+00,0.12,0.2
2.20E+00,0.04,0.12
2.20E+00,0.12,0.12
2.20E+00,0.04,0.12
2.20E+00,0.04,0.12
2.20E+00,0.12,0.2
2.20E+00,0.12,0.12
2.20E+00,0.04,0.12
2.20E+00,0.04,0.12
2.20E+00,0.12,0.2
2.20E+00,0.12,0.12
2.20E+00,0.04,0.12
2.20E+00,0.04,0.12
2.20E+00,0.12,0.2
2.20E+00,0.04,0.12
2.20E+00,0.04,0.12
2.20E+00,0.04,0.12
2.20E+00,0.12,0.2
2.20E+00,0.12,0.2
2.20E+00,0.04,0.12
2.20E+00,0.04,0.2
2.20E+00,0.04,0.2
2.20E+00,0.04,0.12
2.20E+00,0.04,0.2
2.20E+00,0.04,0.12
2.20E+00,0.04,0.2
2.20E+00,0.04,0.12
2.20E+00,0.12,0.2
2.20E+00,0.04,0.12
2.20E+00,0.04,0.12
2.20E+00,0.12,0.2
2.20E+00,0.12,0.12
2.20E+00,0.04,0.2
2.20E+00,0.04,0.12
2.20E+00,0.04,0.12
2.20E+00,0.12,0.12
2.20E+00,0.04,0.2
2.20E+00,0.04,0.2
2.20E+00,0.12,0.12
2.20E+00,0.04,0.12
2.20E+00,0.12,0.12
2.20E+00,0.12,0.12
2.20E+00,0.04,0.2
2.20E+00,0.12,0.2
2.20E+00,0.12,0.12
2.20E+00,0.04,0.2
2.20E+00,0.04,0.2
2.21E+00,0.12,0.12
2.21E+00,0.04,0.12
2.21E+00,0.04,0.12
2.21E+00,0.12,0.12
2.21E+00,0.04,0.12
2.21E+00,0.12,0.12
2.21E+00,0.12,0.12
2.21E+00,0.04,0.12
2.21E+00,0.12,0.12
2.21E+00,0.04,0.12
2.21E+00,0.12,0.12
2.21E+00,0.12,0.12
2.21E+00,0.04,0.2
2.21E+00,0.04,0.2
2.21E+00,0.04,0.2
2.21E+00,0.04,0.2
2.21E+00,0.04,0.2
2.21E+00,0.04,0.12
2.21E+00,0.04,0.12
2.21E+00,0.12,0.12
2.21E+00,0.04,0.12
2.21E+00,0.04,0.2
2.21E+00,0.12,0.2
2.21E+00,0.04,0.2
2.21E+00,0.04,0.12
2.21E+00,0.12,0.2
2.21E+00,0.12,0.12
2.21E+00,0.04,0.12
2.21E+00,0.04,0.12
2.21E+00,0.04,0.12
2.21E+00,0.12,0.12
2.21E+00,0.04,0.12
2.21E+00,0.04,0.12
2.21E+00,0.04,0.12
2.21E+00,0.12,0.2
2.21E+00,0.12,0.12
2.21E+00,0.04,0.12
2.21E+00,0.04,0.2
2.21E+00,0.04,0.2
2.21E+00,0.12,0.12
2.21E+00,0.04,0.12
2.21E+00,0.04,0.2
2.21E+00,0.04,0.2
2.21E+00,0.04,0.12
2.21E+00,0.04,0.12
2.21E+00,0.04,0.12
2.21E+00,0.12,0.12
2.21E+00,0.12,0.12
2.21E+00,0.04,0.12
2.21E+00,0.12,0.2
2.21E+00,0.04,0.12
2.21E+00,0.04,0.12
2.21E+00,0.04,0.12
2.21E+00,0.04,0.12
2.21E+00,0.12,0.2
2.21E+00,0.04,0.12
2.21E+00,0.04,0.12
2.21E+00,0.04,0.2
2.21E+00,0.04,0.12
2.21E+00,0.04,0.2
2.21E+00,0.04,0.12
2.21E+00,0.04,0.2
2.21E+00,0.12,0.12
2.21E+00,0.12,0.12
2.21E+00,0.04,0.12
2.21E+00,0.12,0.12
2.21E+00,0.12,0.12
2.21E+00,0.04,0.12
2.21E+00,0.12,0.2
2.21E+00,0.12,0.12
2.21E+00,0.12,0.12
2.21E+00,0.12,0.12
2.21E+00,0.12,0.2
2.21E+00,0.12,0.12
2.21E+00,0.04,0.12
2.21E+00,0.04,0.2
2.21E+00,0.04,0.12
2.21E+00,0.12,0.12
2.21E+00,0.12,0.12
2.21E+00,0.12,0.2
2.21E+00,0.04,0.12
2.21E+00,0.04,0.2
2.21E+00,0.12,0.12
2.21E+00,0.04,0.2
2.21E+00,0.04,0.2
2.21E+00,0.12,0.12
2.21E+00,0.12,0.2
2.21E+00,0.12,0.2
2.21E+00,0.04,0.12
2.21E+00,0.04,0.2
2.21E+00,0.12,0.12
2.21E+00,0.04,0.12
2.21E+00,0.04,0.2
2.21E+00,0.12,0.2
2.21E+00,0.04,0.2
2.21E+00,0.04,0.12
2.21E+00,0.04,0.12
2.21E+00,0.12,0.2
2.21E+00,0.12,0.12
2.21E+00,0.12,0.2
2.21E+00,0.04,0.12
2.21E+00,0.12,0.12
2.21E+00,0.12,0.2
2.21E+00,0.04,0.12
2.21E+00,0.04,0.12
2.21E+00,0.12,0.12
2.21E+00,0.04,0.12
2.21E+00,0.12,0.2
2.21E+00,0.04,0.12
2.21E+00,0.12,0.2
2.21E+00,0.04,0.12
2.21E+00,0.12,0.12
2.21E+00,0.12,0.12
2.21E+00,0.04,0.12
2.21E+00,0.12,0.2
2.21E+00,0.12,0.12
2.21E+00,0.12,0.12
2.21E+00,0.04,0.12
2.21E+00,0.04,0.12
2.21E+00,0.04,0.12
2.21E+00,0.12,0.12
2.21E+00,0.04,0.2
2.21E+00,0.04,0.12
2.21E+00,0.04,0.2
2.21E+00,0.04,0.2
2.22E+00,0.12,0.12
2.22E+00,0.12,0.2
2.22E+00,0.04,0.2
2.22E+00,0.12,0.2
2.22E+00,0.12,0.12
2.22E+00,0.12,0.2
2.22E+00,0.12,0.12
2.22E+00,0.12,0.2
2.22E+00,0.12,0.12
2.22E+00,0.12,0.12
2.22E+00,0.04,0.2
2.22E+00,0.12,0.2
2.22E+00,0.12,0.12
2.22E+00,0.04,0.12
2.22E+00,0.12,0.12
2.22E+00,0.12,0.12
2.22E+00,0.04,0.12
2.22E+00,0.04,0.2
2.22E+00,0.04,0.2
2.22E+00,0.04,0.12
2.22E+00,0.12,0.12
2.22E+00,0.04,0.2
2.22E+00,0.04,0.12
2.22E+00,0.04,0.12
2.22E+00,0.12,0.12
2.22E+00,0.04,0.12
2.22E+00,0.12,0.2
2.22E+00,0.04,0.12
2.22E+00,0.12,0.12
2.22E+00,0.12,0.12
2.22E+00,0.12,0.2
2.22E+00,0.12,0.12
2.22E+00,0.12,0.2
2.22E+00,0.12,0.2
2.22E+00,0.12,0.2
2.22E+00,0.04,0.12
2.22E+00,0.04,0.2
2.22E+00,0.12,0.12
2.22E+00,0.04,0.12
2.22E+00,0.12,0.2
2.22E+00,0.04,0.2
2.22E+00,0.12,0.12
2.22E+00,0.04,0.2
2.22E+00,0.04,0.12
2.22E+00,0.04,0.12
2.22E+00,0.04,0.12
2.22E+00,0.04,0.2
2.22E+00,0.12,0.12
2.22E+00,0.12,0.12
2.22E+00,0.04,0.2
2.22E+00,0.04,0.2
2.22E+00,0.04,0.2
2.22E+00,0.04,0.2
2.22E+00,0.12,0.12
2.22E+00,0.04,0.12
2.22E+00,0.04,0.12
2.22E+00,0.12,0.2
2.22E+00,0.04,0.12
2.22E+00,0.04,0.2
2.22E+00,0.12,0.2
2.22E+00,0.12,0.2
2.22E+00,0.12,0.12
2.22E+00,0.04,0.2
2.22E+00,0.12,0.2
2.22E+00,0.12,0.2
2.22E+00,0.04,0.12
2.22E+00,0.04,0.2
2.22E+00,0.04,0.2
2.22E+00,0.04,0.12
2.22E+00,0.04,0.12
2.22E+00,0.04,0.2
2.22E+00,0.04,0.12
2.22E+00,0.04,0.12
2.22E+00,0.12,0.12
2.22E+00,0.04,0.2
2.22E+00,0.12,0.12
2.22E+00,0.04,0.12
2.22E+00,0.12,0.12
2.22E+00,0.12,0.12
2.22E+00,0.04,0.12
2.22E+00,0.12,0.2
2.22E+00,0.04,0.2
2.22E+00,0.12,0.2
2.22E+00,0.04,0.2
2.22E+00,0.04,0.2
2.22E+00,0.04,0.12
2.22E+00,0.04,0.12
2.22E+00,0.12,0.2
2.22E+00,0.04,0.12
2.22E+00,0.12,0.12
2.22E+00,0.04,0.12
2.22E+00,0.04,0.12
2.22E+00,0.04,0.12
2.22E+00,0.12,0.12
2.22E+00,0.04,0.2
2.22E+00,0.12,0.12
2.22E+00,0.04,0.12
2.22E+00,0.04,0.12
2.22E+00,0.04,0.12
2.22E+00,0.04,0.2
2.22E+00,0.12,0.2
2.22E+00,0.12,0.2
2.22E+00,0.12,0.12
2.22E+00,0.12,0.12
2.22E+00,0.04,0.2
2.22E+00,0.12,0.12
2.22E+00,0.12,0.2
2.22E+00,0.12,0.2
2.22E+00,0.12,0.12
2.22E+00,0.04,0.2
2.22E+00,0.12,0.2
2.22E+00,0.12,0.2
2.22E+00,0.04,0.2
2.22E+00,0.12,0.2
2.22E+00,0.12,0.12
2.22E+00,0.12,0.2
2.22E+00,0.04,0.2
2.22E+00,0.12,0.2
2.22E+00,0.04,0.12
2.22E+00,0.04,0.2
2.22E+00,0.04,0.2
2.22E+00,0.04,0.2
2.22E+00,0.04,0.2
2.22E+00,0.12,0.2
2.22E+00,0.12,0.2
2.23E+00,0.12,0.2
2.23E+00,0.04,0.2
2.23E+00,0.04,0.12
2.23E+00,0.04,0.12
2.23E+00,0.04,0.2
2.23E+00,0.12,0.2
2.23E+00,0.04,0.12
2.23E+00,0.12,0.12
2.23E+00,0.12,0.12
2.23E+00,0.04,0.2
2.23E+00,0.04,0.12
2.23E+00,0.12,0.2
2.23E+00,0.12,0.2
2.23E+00,0.04,0.12
2.23E+00,0.12,0.2
2.23E+00,0.12,0.12
2.23E+00,0.12,0.12
2.23E+00,0.12,0.12
2.23E+00,0.04,0.2
2.23E+00,0.04,0.2
2.23E+00,0.04,0.2
2.23E+00,0.12,0.2
2.23E+00,0.12,0.12
2.23E+00,0.12,0.12
2.23E+00,0.04,0.2
2.23E+00,0.04,0.2
2.23E+00,0.04,0.2
2.23E+00,0.12,0.2
2.23E+00,0.04,0.12
2.23E+00,0.04,0.12
2.23E+00,0.04,0.2
2.23E+00,0.04,0.12
2.23E+00,0.04,0.12
2.23E+00,0.04,0.12
2.23E+00,0.12,0.12
2.23E+00,0.12,0.2
2.23E+00,0.12,0.2
2.23E+00,0.12,0.12
2.23E+00,0.04,0.12
2.23E+00,0.04,0.2
2.23E+00,0.04,0.12
2.23E+00,0.04,0.2
2.23E+00,0.04,0.12
2.23E+00,0.12,0.2
2.23E+00,0.12,0.2
2.23E+00,0.12,0.12
2.23E+00,0.12,0.12
2.23E+00,0.04,0.12
2.23E+00,0.12,0.2
2.23E+00,0.12,0.28
2.23E+00,0.12,0.12
2.23E+00,0.04,0.2
2.23E+00,0.04,0.2
2.23E+00,0.04,0.2
2.23E+00,0.04,0.2
2.23E+00,0.04,0.2
2.23E+00,0.12,0.2
2.23E+00,0.12,0.12
2.23E+00,0.12,0.2
2.23E+00,0.04,0.2
2.23E+00,0.12,0.2
2.23E+00,0.04,0.12
2.23E+00,0.04,0.12
2.23E+00,0.04,0.2
2.23E+00,0.04,0.2
2.23E+00,0.04,0.12
2.23E+00,0.04,0.2
2.23E+00,0.04,0.12
2.23E+00,0.12,0.12
2.23E+00,0.04,0.2
2.23E+00,0.04,0.12
2.23E+00,0.04,0.12
2.23E+00,0.04,0.12
2.23E+00,0.12,0.2
2.23E+00,0.04,0.2
2.23E+00,0.04,0.12
2.23E+00,0.04,0.2
2.23E+00,0.12,0.12
2.23E+00,0.12,0.12
2.23E+00,0.04,0.12
2.23E+00,0.04,0.2
2.23E+00,0.04,0.2
2.23E+00,0.04,0.12
2.23E+00,0.12,0.12
2.23E+00,0.04,0.2
2.23E+00,0.04,0.2
2.23E+00,0.12,0.12
2.23E+00,0.04,0.12
2.23E+00,0.12,0.12
2.23E+00,0.04,0.12
2.23E+00,0.12,0.2
2.23E+00,0.04,0.12
2.23E+00,0.12,0.12
2.23E+00,0.12,0.2
2.23E+00,0.12,0.12
2.23E+00,0.04,0.12
2.23E+00,0.04,0.12
2.23E+00,0.04,0.2
2.23E+00,0.04,0.2
2.23E+00,0.04,0.12
2.23E+00,0.04,0.12
